Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
domain price finder;60;40;1.22;0.61;0.00;0.00;65500000;0.11,0.11,0.11,0.64,0.11,0.52,0.23,0.11,0.17,0.11,0.11,0.11;;1770489594
search website domain availability;48;140;7.02;0.81;0.00;0.00;616000000;1.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01;;1771141548
domains com;83;480;8.46;0.66;0.00;0.00;153000000;0.36,0.41,0.01,0.03,0.02,0.02,0.54,0.54,0.00,0.24,0.03,0.03;;1769667586
buy domain names;81;3600;13.59;0.84;0.00;0.00;164000000;0.29,0.29,0.19,0.36,0.54,0.36,0.24,0.44,0.36,0.44,0.36,0.29;;1772408926
where can i buy website domain;52;30;13.32;0.89;0.00;0.00;208000000;0.57,0.28,0.14,0.00,0.42,0.14,0.28,0.42,0.71,1.00,0.57,1.00;;1767567642
find free domains;47;30;4.03;0.77;0.00;0.00;159000000;0.00,1.00,0.05,0.05,0.17,0.05,0.00,0.41,0.29,0.00,0.00,0.00;;1769076888
find the domian;39;30;4.26;0.11;0.00;0.00;602000000;0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00;;1769329035
how to find the domain;95;1300;1.52;0.00;0.00;0.00;590000000;0.08,0.10,0.10,0.05,0.08,0.12,0.03,0.03,0.10,0.19,0.12,0.06;;1769892138
domain';13;50;0.00;0.00;0.00;0.00;748000000;0.10,0.04,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.03,0.04,0.00;1;1770517871
domain sells;91;40;1.57;0.54;0.00;0.00;237000000;0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769718453
sdomain;17;50;7.67;0.39;0.00;0.00;742000000;0.00,0.00,0.06,0.29,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00;1;1770657033
purcahse domain;96;70;17.27;0.85;0.00;0.00;741000000;0.00,0.00,0.14,0.00,0.00,0.00,0.01,0.00,0.21,0.00,0.00,0.48;;1767565937
domain order;24;260;12.94;0.14;0.00;0.00;650000000;0.01,0.01,0.01,0.10,0.06,0.16,0.10,0.45,0.45,0.13,0.30,0.03;5;1771963697
vercel store;19;40;0.00;0.33;0.00;0.00;9300000;0.09,0.18,0.81,0.36,0.09,0.27,0.09,1.00,0.18,0.18,0.18,0.18;1;1771589383
domain to purchase;45;170;11.66;0.83;0.00;0.00;205000000;0.00,0.00,0.03,0.03,0.03,0.03,0.07,0.07,0.02,0.08,0.16,0.05;;1770531694
regbnm ljvty;50;90;4.58;0.83;0.00;0.00;14900000;0.00,0.05,0.04,0.05,0.04,0.09,0.00,0.04,1.00,0.01,0.06,0.06;;1770935800
buy a domaine;57;70;15.76;0.85;0.00;0.00;650000000;0.02,0.01,0.01,0.02,0.00,0.01,0.04,0.01,1.00,0.00,0.01,0.01;;1771931253
buy a domaine;70;70;15.76;0.85;0.00;0.00;650000000;0.02,0.01,0.01,0.02,0.00,0.01,0.04,0.01,1.00,0.00,0.01,0.01;;1771931253
purchase domain com;58;140;9.38;0.32;0.00;0.00;201000000;0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.23,0.18,0.54,1.00,0.81;;1769233231
buyadomain;23;110;10.55;0.82;0.00;0.00;590000000;0.03,0.06,0.03,0.28,0.34,0.03,0.09,0.65,0.65,0.53,0.65,1.00;;1770686317
buyadomain;57;110;10.55;0.82;0.00;0.00;590000000;0.03,0.06,0.03,0.28,0.34,0.03,0.09,0.65,0.65,0.53,0.65,1.00;;1770686317
domain pricing;82;590;2.92;0.72;0.00;0.00;801000000;0.45,0.67,0.36,0.45,0.45,0.45,0.30,0.55,0.36,0.24,0.45,0.45;;1770115133
.now domain;59;260;4.00;0.46;0.00;0.00;179000;0.04,0.04,0.03,0.02,0.03,0.03,0.02,0.04,0.07,1.00,0.04,0.20;5;1770805212
instant domain search;63;2900;3.35;0.22;0.00;0.00;120000000;0.54,0.65,0.54,0.81,1.00,0.81,0.65,0.65,0.81,0.81,0.65,0.65;;1772329564
buy in domains;20;140;10.55;0.82;0.00;0.00;78500000;0.00,0.00,0.28,0.65,0.21,0.28,0.53,0.65,0.53,0.65,1.00,0.65;;1770564420
check domain availability free;62;70;4.51;0.76;0.00;0.00;576000000;0.18,0.18,0.18,1.00,1.00,1.00,0.45,0.45,0.63,1.00,0.63,0.36;;1770657123
buy domain';32;70;0.00;0.00;0.00;0.00;560000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00;;1769579403
vercel subdomain;31;70;0.00;0.33;0.00;0.00;41600;0.00,0.64,0.82,0.41,0.41,0.52,0.00,1.00,0.29,0.00,0.52,0.00;5;1770502537
domain on;63;50;3.48;0.35;0.00;0.00;690000000;0.15,0.15,0.00,0.26,0.26,0.00,0.26,0.34,0.26,0.15,0.26,0.15;;1772144751
where to purchase a domain;49;320;10.14;0.84;0.00;0.00;158000000;0.66,0.66,0.19,0.81,0.06,0.44,0.15,0.09,0.44,1.00,0.06,0.09;;1772395789
buy a domin;93;140;0.00;0.00;0.00;0.00;582000000;1.00,0.29,0.81,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01;;1767209467
domain google buy;70;40;11.64;0.77;0.00;0.00;528000000;0.00,0.04,0.00,0.24,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00;;1768955615
finding the domain;51;70;4.26;0.11;0.00;0.00;571000000;0.03,0.08,0.01,0.01,0.00,0.11,0.00,0.01,0.00,0.00,0.00,0.00;;1769418183
finding the domain;66;70;4.26;0.11;0.00;0.00;571000000;0.03,0.08,0.01,0.01,0.00,0.11,0.00,0.01,0.00,0.00,0.00,0.00;;1769418183
domaib;16;30;7.67;0.39;0.00;0.00;750000000;0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00;1;1770496715
buscador de dominios;17;210;2.75;0.74;0.00;0.00;1840000;0.02,0.10,0.10,0.16,0.20,0.20,0.20,0.05,0.03,0.01,1.00,0.03;;1772514717
buscador de dominios;54;210;2.75;0.74;0.00;0.00;1840000;0.02,0.10,0.10,0.16,0.20,0.20,0.20,0.05,0.03,0.01,1.00,0.03;;1772514717
where to buy a domain name;94;1300;10.14;0.84;0.00;0.00;523000000;0.30,1.00,0.66,0.66,0.79,0.41,0.54,0.79,0.36,0.54,0.30,0.30;;1771813113
vercel com login;74;70;0.00;0.33;0.00;0.00;14800000;0.09,0.09,0.33,0.09,0.80,0.09,0.09,1.00,0.52,0.42,0.66,0.09;;1772413959
search available domains;38;880;5.29;0.75;0.00;0.00;161000000;0.24,1.00,0.20,0.30,0.30,0.54,0.20,0.54,0.66,0.24,0.24,0.24;;1769029089
search available domains;98;880;5.29;0.75;0.00;0.00;161000000;0.24,1.00,0.20,0.30,0.30,0.54,0.20,0.54,0.66,0.24,0.24,0.24;;1769029089
buy a domian;31;210;15.76;0.85;0.00;0.00;666000000;0.59,0.59,0.14,0.32,0.02,0.02,0.32,0.04,0.02,0.01,0.17,0.03;;1771963346
domains';24;50;0.00;0.00;0.00;0.00;774000000;0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.00,0.00;;1770229741
.com register domain;82;1600;8.88;0.02;0.00;0.00;104000000;0.00,0.00,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.19;;1771956093
website to buy domain name;41;260;14.92;0.67;0.00;0.00;0;0.82,0.03,0.03,0.03,0.00,0.08,0.04,0.01,0.01,0.00,0.04,0.02;;1768175212
vercel prices;10;90;5.31;0.04;0.00;0.00;912000;0.00,0.00,0.28,0.18,0.00,0.00,0.54,0.00,0.54,0.00,0.00,0.28;;1772154440
website domain buy;39;1000;14.93;0.68;0.00;0.00;555000000;0.24,0.30,0.66,0.66,0.54,0.24,0.30,0.54,0.54,0.36,0.54,0.54;;1770012007
dominio comprar;97;170;8.14;0.66;0.00;0.00;72400000;0.42,0.53,1.00,0.53,1.00,1.00,1.00,0.26,0.53,0.42,1.00,0.42;;1767360811
domain name checker availability;78;140;5.29;0.75;0.00;0.00;487000000;0.03,0.05,0.02,0.20,0.01,0.01,0.03,0.04,0.03,0.05,0.25,0.11;;1769977035
domain registration search;59;1600;3.59;0.64;0.00;0.00;282000000;0.80,0.66,0.20,0.52,0.52,0.24,0.36,0.44,0.52,0.36,0.27,0.16;;1772391292
acquire domain;47;90;7.91;0.12;0.00;0.00;90900000;0.09,0.80,0.52,0.14,0.33,0.52,0.33,0.33,0.33,0.66,0.80,0.80;;1770515847
buy and sell domains;93;320;2.58;0.62;0.00;0.00;53700000;0.18,1.00,0.54,0.28,0.66,0.54,0.44,0.44,0.54,0.35,0.54,0.44;;1769383959
domain finde;28;30;4.09;0.70;0.00;0.00;436000000;0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.06,0.03,0.03,0.00,0.00;;1770552794
domains websites;32;170;10.30;0.63;0.00;0.00;153000000;0.29,0.54,0.15,0.36,0.23,0.09,0.12,0.06,0.19,0.29,0.12,0.12;;1771816376
domains names for sale;74;140;5.08;0.71;0.00;0.00;7180000;0.19,0.34,0.42,0.42,0.26,0.26,0.34,0.65,0.65,1.00,0.80,0.80;;1770372740
comprar dominios web;83;170;8.37;0.85;0.00;0.00;5450000;0.44,0.29,0.23,0.19,0.23,0.12,0.23,0.15,0.15,0.10,0.07,0.12;;1771645055
domains to buy;21;1300;11.66;0.83;0.00;0.00;120000000;0.04,0.28,0.01,0.02,0.02,0.43,0.03,0.02,1.00,0.05,0.05,0.28;;1772305155
domains registrar;78;480;6.20;0.04;0.00;0.00;6080000;0.02,0.11,0.13,0.13,0.08,0.16,0.11,1.00,0.08,0.07,0.04,0.03;;1772575378
bye domain;86;70;10.55;0.82;0.00;0.00;585000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00;;1769136043
domäne kaufen;29;70;6.02;0.80;0.00;0.00;78200000;0.50,0.78,0.50,1.00,0.50,0.64,0.64,0.50,0.50,0.35,0.35,0.35;;1769967316
domaisn;28;390;8.15;0.38;0.00;0.00;789000000;0.00,0.11,0.01,0.05,0.08,0.11,0.20,0.08,0.31,0.37,1.00,0.00;;1768257787
domain availability lookup;57;1300;5.29;0.75;0.00;0.00;128000000;0.07,0.29,0.13,0.04,0.16,0.04,0.04,0.13,0.24,0.05,0.13,0.05;;1771095218
domian search;88;140;6.07;0.80;0.00;0.00;698000000;0.67,0.15,0.04,0.10,0.15,0.19,0.19,0.07,0.07,0.04,0.07,0.23;;1772257386
domain search names;49;40;5.99;0.84;0.00;0.00;595000000;0.36,0.00,0.01,0.15,0.04,0.05,0.02,0.06,0.01,0.01,0.00,0.00;;1769022854
domain search names;72;40;5.99;0.84;0.00;0.00;595000000;0.36,0.00,0.01,0.15,0.04,0.05,0.02,0.06,0.01,0.01,0.00,0.00;;1769022854
search domain names available;74;70;5.29;0.75;0.00;0.00;207000000;0.00,0.02,0.09,0.05,0.01,0.00,0.05,0.17,0.14,0.07,0.11,0.17;;1771250864
by a domain;26;70;15.76;0.85;0.00;0.00;566000000;0.07,0.03,0.19,0.03,0.11,0.03,0.07,0.11,0.07,0.19,1.00,1.00;;1769754947
free domains name;90;30;5.17;0.68;0.00;0.00;158000000;0.00,0.00,0.35,0.22,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00;;1769897031
buy a domain name for website;45;880;14.93;0.68;0.00;0.00;609000000;0.00,0.54,0.00,0.00,0.65,0.00,0.00,0.13,0.00,0.00,1.00,0.00;;1771042553
buy adomain;24;70;15.76;0.85;0.00;0.00;579000000;1.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00;;1772497214
domain availability service;8;30;5.29;0.75;0.00;0.00;205000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02;;1771763480
domínios gratuitos;60;30;3.96;0.85;0.00;0.00;151000000;0.09,0.18,0.45,1.00,0.36,0.18,0.27,0.27,0.18,0.18,0.27,0.00;;1772060981
doamin checker;51;90;3.50;0.74;0.00;0.00;763000000;0.00,0.00,0.29,0.15,0.02,0.44,0.01,0.01,0.44,0.00,0.00,0.02;;1768940517
purchase domains;40;1300;15.25;0.84;0.00;0.00;104000000;1.00,0.18,0.35,0.24,0.18,0.13,0.13,0.24,0.16,0.16,0.18,0.13;;1769044745
purchase domains;41;1300;15.25;0.84;0.00;0.00;104000000;1.00,0.18,0.35,0.24,0.18,0.13,0.13,0.24,0.16,0.16,0.18,0.13;;1769044745
instant domain name;63;260;5.81;0.34;0.00;0.00;0;1.00,0.14,0.54,0.22,0.54,0.54,0.35,0.54,1.00,0.81,0.35,0.22;;1772593303
check availability of domains;38;70;5.29;0.75;0.00;0.00;71900000;0.00,0.01,0.05,0.15,0.05,0.15,0.15,0.08,0.23,0.06,0.05,0.54;;1770500168
domainsearch;59;590;6.07;0.80;0.00;0.00;3640000;0.13,0.30,0.20,0.24,0.20,0.20,0.20,0.30,0.36,0.30,0.30,0.13;;1770030596
app domains;85;210;5.74;0.45;0.00;0.00;164000000;0.18,0.23,0.81,0.23,0.11,0.00,0.06,0.28,0.35,0.35,1.00,0.35;1;1767288878
buying domain;75;1300;10.55;0.82;0.00;0.00;795000000;0.24,0.20,0.24,0.65,0.30,0.34,0.34,0.44,0.44,0.55,0.65,0.30;;1770275681
buy de domain;18;70;5.81;0.66;0.00;0.00;154000000;0.18,0.18,0.18,1.00,1.00,0.18,0.18,0.36,0.63,1.00,0.63,0.81;;1770572963
buy de domain;58;70;5.81;0.66;0.00;0.00;154000000;0.18,0.18,0.18,1.00,1.00,0.18,0.18,0.36,0.63,1.00,0.63,0.81;;1770572963
애ㅡ먀ㅜ;33;70;7.67;0.39;0.00;0.00;776000000;0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769903561
domain is for sale;43;140;5.08;0.71;0.00;0.00;220000000;0.00,0.07,0.03,0.02,0.01,0.02,0.00,0.01,0.59,0.00,1.00,0.00;;1770319215
domains kaufen;37;260;6.61;0.71;0.00;0.00;6330000;0.48,0.39,0.26,0.07,0.26,0.39,0.59,0.59,0.07,0.00,0.04,0.00;;1767841008
buy domain service;21;30;9.39;0.59;0.00;0.00;128000000;0.14,0.19,0.23,0.23,0.42,0.23,0.14,0.14,0.04,0.04,0.00,0.00;;1772387528
buy domain nam;31;70;13.59;0.84;0.00;0.00;438000000;0.10,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00;;1771496315
buy domain nam;42;70;13.59;0.84;0.00;0.00;438000000;0.10,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00;;1771496315
how to find donain;54;210;2.77;0.00;0.00;0.00;628000000;0.54,0.54,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771218305
how to find donain;76;210;2.77;0.00;0.00;0.00;628000000;0.54,0.54,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771218305
donain search;62;50;6.07;0.80;0.00;0.00;713000000;0.10,0.12,0.17,0.17,0.12,0.17,0.07,0.12,0.17,0.10,0.05,0.05;;1772499950
available domain names search;39;1300;5.29;0.75;0.00;0.00;278000000;0.05,0.03,0.13,1.00,0.52,0.36,0.27,0.36,0.52,0.24,0.44,0.27;;1771797515
دومين;40;140;2.43;0.03;0.00;0.00;1620000;0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.02,0.01,0.01,0.01,1.00;;1768293559
domain purchase;71;6600;11.66;0.83;0.00;0.00;799000000;0.81,1.00,0.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00;;1772211742
domain purchase;90;6600;11.66;0.83;0.00;0.00;799000000;0.81,1.00,0.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00;;1772211742
dodomain;46;30;8.15;0.38;0.00;0.00;742000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;1;1767677933
check on domain name;87;70;3.50;0.74;0.00;0.00;443000000;0.03,0.01,0.00,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769723782
check on domain name;97;70;3.50;0.74;0.00;0.00;443000000;0.03,0.01,0.00,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769723782
purchasing domain;32;480;15.25;0.84;0.00;0.00;288000000;0.55,0.30,0.36,0.30,0.30,0.62,0.16,0.20,0.24,0.16,0.20,0.36;;1771254768
vercel custom domain;15;170;9.52;0.07;0.00;0.00;1290000;0.66,0.80,1.00,1.00,1.00,0.66,1.00,1.00,0.80,0.80,0.66,0.66;;1768749180
purchase a domain name;48;3600;13.59;0.84;0.00;0.00;223000000;0.54,0.29,0.23,0.54,0.23,0.44,0.15,0.36,0.19,0.19,0.15,0.13;;1772520329
available domain lookup;33;320;5.29;0.75;0.00;0.00;22800000;0.09,1.00,0.14,0.07,0.26,0.17,0.26,0.26,0.26,0.32,0.39,0.17;;1771949685
available domain lookup;73;320;5.29;0.75;0.00;0.00;22800000;0.09,1.00,0.14,0.07,0.26,0.17,0.26,0.26,0.26,0.32,0.39,0.17;;1771949685
available domain lookup;91;320;5.29;0.75;0.00;0.00;22800000;0.09,1.00,0.14,0.07,0.26,0.17,0.26,0.26,0.26,0.32,0.39,0.17;;1771949685
buy urls;83;480;12.75;0.83;0.00;0.00;65600000;0.16,0.20,1.00,0.45,0.24,0.45,0.45,0.30,0.36,0.55,0.16,0.30;;1768085845
vercel domain purchase;2;30;8.20;0.65;0.00;0.00;123000;0.78,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14;;1766601003
domain purchae;32;40;11.66;0.83;0.00;0.00;805000000;0.00,0.00,0.30,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772147929
domain purchae;80;40;11.66;0.83;0.00;0.00;805000000;0.00,0.00,0.30,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772147929
buy the domain;40;590;10.55;0.82;0.00;0.00;322000000;0.04,0.36,0.01,0.00,0.00,0.02,0.00,0.02,0.05,0.01,0.01,0.03;;1770478478
buy domainname;94;140;13.59;0.84;0.00;0.00;571000000;0.30,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.45;;1770526482
buying a domain name;61;1600;13.59;0.84;0.00;0.00;532000000;0.16,0.19,0.12,0.23,0.23,0.29,0.16,0.23,0.16,0.16,0.19,0.19;;1769199449
domian name finder;18;70;5.99;0.84;0.00;0.00;400000000;0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;;1771790640
